investment_id,funding_round_id,funded_object_id,investor_object_id,created_at,updated_at
26034,17059,c:32779,f:1056,2010-07-20 00:31:18,2010-07-20 00:31:19
26035,17062,c:9054,f:2975,2010-07-20 03:02:28,2010-07-20 03:02:28
26037,17064,c:46730,f:5815,2010-07-20 10:11:00,2010-07-20 13:18:19
26038,17070,c:52173,f:1449,2010-07-20 20:26:27,2013-07-11 13:15:27
26039,17070,c:52173,f:2793,2010-07-20 20:26:27,2013-07-11 13:15:27
26040,17070,c:52173,f:50,2010-07-20 20:26:27,2013-07-11 13:15:27
26041,17070,c:52173,f:204,2010-07-20 20:26:27,2013-07-11 13:15:27
26042,17071,c:44549,f:3737,2010-07-20 20:32:27,2013-11-21 10:10:14
26043,17072,c:17621,f:1964,2010-07-20 20:38:24,2010-07-20 20:38:25
26044,17072,c:17621,f:637,2010-07-20 20:38:24,2010-07-20 20:38:25
26045,17072,c:17621,f:1059,2010-07-20 20:38:24,2010-07-20 20:38:25
26046,17072,c:17621,f:5819,2010-07-20 20:38:24,2010-07-20 20:38:25
26048,17073,c:52182,f:837,2010-07-20 20:57:49,2013-10-28 11:12:36
26049,17073,c:52182,f:1746,2010-07-20 20:57:49,2013-10-28 11:12:36
26050,17074,c:45724,f:3506,2010-07-20 21:04:16,2010-07-20 21:04:16
26052,17076,c:52189,f:3392,2010-07-20 21:34:48,2010-07-20 21:34:48
26053,17077,c:52192,f:4918,2010-07-20 21:42:56,2013-05-22 06:21:57
26054,17077,c:52192,f:396,2010-07-20 21:42:56,2013-05-22 06:21:57
26055,17077,c:52192,f:4733,2010-07-20 21:42:56,2013-05-22 06:21:57
26056,17077,c:52192,f:70,2010-07-20 21:42:56,2013-05-22 06:21:57
26057,17078,c:20113,f:1199,2010-07-20 22:07:43,2013-08-27 11:38:42
26058,17079,c:52193,f:1334,2010-07-20 22:09:47,2010-07-20 22:09:47
26059,17079,c:52193,f:941,2010-07-20 22:09:47,2010-07-20 22:09:47
26060,17083,c:52202,f:1741,2010-07-21 01:21:48,2013-07-30 10:56:28
26061,17084,c:49709,f:3631,2010-07-21 01:34:26,2010-07-21 01:34:27
26062,17085,c:52204,f:3631,2010-07-21 01:44:33,2013-08-15 06:37:54
26064,17086,c:52205,f:2882,2010-07-21 01:55:32,2010-07-21 01:55:33
26066,17087,c:40324,f:146,2010-07-21 02:04:57,2013-12-02 12:17:52
26067,17087,c:40324,f:2222,2010-07-21 02:04:57,2013-12-02 12:17:52
26068,17088,c:52208,f:3255,2010-07-21 02:45:55,2010-07-21 02:45:55
26069,17089,c:52209,f:191,2010-07-21 02:54:16,2013-11-19 06:25:59
26070,17090,c:24834,f:2220,2010-07-21 03:02:03,2013-05-27 13:41:09
26071,17091,c:52211,f:283,2010-07-21 03:08:52,2010-07-21 03:08:52
26072,17092,c:52213,f:5824,2010-07-21 03:30:59,2013-10-01 12:26:42
26073,17092,c:52213,f:4729,2010-07-21 03:30:59,2013-10-01 12:26:42
26074,17092,c:52213,f:5825,2010-07-21 03:30:59,2013-10-01 12:26:42
26075,17092,c:52213,f:5826,2010-07-21 03:30:59,2013-10-01 12:26:42
26076,17092,c:52213,f:3656,2010-07-21 03:30:59,2013-10-01 12:26:42
26077,17092,c:52213,f:5827,2010-07-21 03:30:59,2013-10-01 12:26:42
26078,17092,c:52213,f:3653,2010-07-21 03:30:59,2013-10-01 12:26:42
26079,17092,c:52213,f:3650,2010-07-21 03:30:59,2013-10-01 12:26:42
26080,17092,c:52213,f:5676,2010-07-21 03:30:59,2013-10-01 12:26:42
26082,17092,c:52213,f:5829,2010-07-21 03:30:59,2013-10-01 12:26:42
26084,17092,c:52213,f:2010,2010-07-21 03:30:59,2013-10-01 12:26:42
26085,17093,c:47368,f:41,2010-07-21 03:39:07,2013-09-23 18:02:45
26086,17093,c:47368,f:18,2010-07-21 03:39:07,2013-09-23 18:02:45
26087,17093,c:47368,f:5830,2010-07-21 03:39:07,2013-09-23 18:02:45
26088,17093,c:47368,f:3181,2010-07-21 03:39:07,2013-09-23 18:02:45
26089,17094,c:52214,f:1111,2010-07-21 03:47:10,2010-07-21 03:47:11
26090,17094,c:52214,f:191,2010-07-21 03:47:10,2010-07-21 03:47:11
26091,17094,c:52214,f:146,2010-07-21 03:47:10,2010-07-21 03:47:11
26092,17095,c:52216,f:3631,2010-07-21 04:00:58,2013-08-19 13:41:23
26093,17096,c:34990,f:284,2010-07-21 04:04:54,2010-07-21 04:04:54
26094,17096,c:34990,f:1333,2010-07-21 04:04:54,2010-07-21 04:04:54
26095,17097,c:52218,f:2759,2010-07-21 04:11:01,2010-07-21 04:11:02
26096,17097,c:52218,f:3065,2010-07-21 04:11:01,2010-07-21 04:11:02
26097,17097,c:52218,f:408,2010-07-21 04:11:01,2010-07-21 04:11:02
26098,17097,c:52218,f:1513,2010-07-21 04:11:01,2010-07-21 04:11:02
26099,17097,c:52218,f:5831,2010-07-21 04:11:01,2010-07-21 04:11:02
26100,17099,c:21529,f:7039,2010-07-21 07:44:47,2011-10-20 02:44:06
26101,17101,c:52229,f:5832,2010-07-21 08:29:12,2010-07-21 08:29:12
26102,17102,c:52230,f:338,2010-07-21 08:39:16,2010-07-21 08:39:16
26103,17103,c:52233,f:5833,2010-07-21 08:53:34,2010-07-21 08:53:34
26106,17105,c:30481,f:127,2010-07-21 09:12:16,2013-07-03 10:37:41
26107,17106,c:52238,f:3631,2010-07-21 09:20:51,2010-07-21 09:20:51
26109,17108,c:52241,f:2566,2010-07-21 09:40:37,2010-07-21 09:40:37
26110,17108,c:52241,f:2621,2010-07-21 09:40:37,2010-07-21 09:40:37
26111,17108,c:52241,f:3071,2010-07-21 09:40:37,2010-07-21 09:40:37
26112,17110,c:52243,f:5685,2010-07-21 09:59:08,2010-07-21 09:59:08
26113,17111,c:52244,f:5834,2010-07-21 10:20:17,2010-07-21 10:20:19
26114,17111,c:52244,f:5835,2010-07-21 10:20:17,2010-07-21 10:20:19
26115,17111,c:52244,f:5836,2010-07-21 10:20:17,2010-07-21 10:20:19
26116,17111,c:52244,f:4729,2010-07-21 10:20:17,2010-07-21 10:20:19
26117,17111,c:52244,f:5837,2010-07-21 10:20:17,2010-07-21 10:20:19
26118,17111,c:52244,f:3650,2010-07-21 10:20:17,2010-07-21 10:20:19
26119,17111,c:52244,f:5827,2010-07-21 10:20:17,2010-07-21 10:20:19
26120,17111,c:52244,f:5838,2010-07-21 10:20:17,2010-07-21 10:20:19
26122,17111,c:52244,f:2010,2010-07-21 10:20:17,2010-07-21 10:20:19
26123,17112,c:52245,f:5839,2010-07-21 10:24:53,2010-07-21 10:24:53
26124,17112,c:52245,f:3276,2010-07-21 10:24:53,2010-07-21 10:24:53
26125,17112,c:52245,f:3337,2010-07-21 10:24:53,2010-07-21 10:24:53
26126,17113,c:52246,f:2869,2010-07-21 10:35:16,2010-07-21 10:35:17
26127,17113,c:52246,f:3522,2010-07-21 10:35:16,2010-07-21 10:35:17
26128,17113,c:52246,f:2581,2010-07-21 10:35:16,2010-07-21 10:35:17
26129,17113,c:52246,f:1598,2010-07-21 10:35:16,2010-07-21 10:35:17
26130,17113,c:52246,f:5840,2010-07-21 10:35:16,2010-07-21 10:35:17
26131,17117,c:52269,f:243,2010-07-21 13:15:27,2010-07-21 13:15:27
26132,17117,c:52269,f:1,2010-07-21 13:15:27,2010-07-21 13:15:27
26133,17120,c:31226,f:3809,2010-07-21 16:20:49,2013-08-06 02:34:43
26134,17120,c:31226,f:1164,2010-07-21 16:20:49,2013-08-06 02:34:43
26135,17122,c:26373,f:5844,2010-07-21 18:05:55,2010-07-21 18:05:55
26136,17122,c:26373,f:5844,2010-07-21 18:05:55,2010-07-21 18:05:55
26138,17124,c:52296,f:5847,2010-07-21 18:38:45,2010-07-21 18:38:46
26139,17124,c:52296,f:548,2010-07-21 18:38:45,2010-07-21 18:38:46
26140,17125,c:55634,f:641,2010-07-21 18:46:31,2010-07-21 18:46:32
26141,17127,c:52300,f:1926,2010-07-21 19:12:19,2010-07-21 19:12:20
26142,17127,c:52300,f:1218,2010-07-21 19:12:19,2010-07-21 19:12:20
26143,17127,c:52300,f:945,2010-07-21 19:12:19,2010-07-21 19:12:20
26144,17127,c:52300,f:309,2010-07-21 19:12:19,2010-07-21 19:12:20
26145,17127,c:52300,f:2457,2010-07-21 19:12:19,2010-07-21 19:12:20
26146,17128,c:52302,f:5849,2010-07-21 19:32:21,2010-07-21 19:32:22
26147,17128,c:52302,f:2058,2010-07-21 19:32:21,2010-07-21 19:32:22
26149,17129,c:52303,f:2243,2010-07-21 19:40:53,2010-07-21 19:40:54
26150,17129,c:52303,f:2714,2010-07-21 19:40:53,2010-07-21 19:40:54
26151,17129,c:52303,f:5848,2010-07-21 19:40:53,2010-07-21 19:40:54
26152,17130,c:52304,f:5851,2010-07-21 19:53:51,2010-07-21 19:53:51
26153,17130,c:52304,f:4041,2010-07-21 19:53:51,2010-07-21 19:53:51
26154,17131,c:17989,f:5852,2010-07-21 20:00:28,2010-07-21 20:00:29
26155,17132,c:52305,f:1530,2010-07-21 20:07:09,2010-07-21 20:07:09
26156,17133,c:52307,f:2582,2010-07-21 20:12:41,2010-07-21 20:12:41
26157,17134,c:42269,f:488,2010-07-21 20:18:56,2010-07-21 20:18:56
26158,17134,c:42269,f:2469,2010-07-21 20:18:56,2010-07-21 20:18:56
26159,17134,c:42269,f:4513,2010-07-21 20:18:56,2010-07-21 20:18:56
26160,17135,c:52310,f:1255,2010-07-21 20:41:14,2013-10-22 09:37:04
26161,17135,c:52310,f:1334,2010-07-21 20:41:14,2013-10-22 09:37:04
26162,17136,c:33507,f:7,2010-07-21 20:59:18,2010-07-21 20:59:18
26163,17137,c:52312,f:5854,2010-07-21 21:08:34,2010-07-21 21:08:35
26165,17137,c:52312,f:5050,2010-07-21 21:08:34,2010-07-21 21:08:35
26166,17139,c:52333,f:2217,2010-07-22 01:08:12,2013-05-30 12:07:28
26167,17139,c:52333,f:1749,2010-07-22 01:08:12,2013-05-30 12:07:28
26168,17139,c:52333,f:215,2010-07-22 01:08:12,2013-05-30 12:07:28
26169,17139,c:52333,f:951,2010-07-22 01:08:12,2013-05-30 12:07:28
26170,17141,c:34684,f:1140,2010-07-22 01:19:40,2013-10-19 05:32:08
26171,17141,c:34684,f:184,2010-07-22 01:19:40,2013-10-19 05:32:08
26172,17143,c:757,f:41,2010-07-22 02:09:39,2013-05-28 10:42:02
26173,17143,c:757,f:17,2010-07-22 02:09:39,2013-05-28 10:42:02
26174,17144,c:52341,f:2647,2010-07-22 02:18:17,2013-09-04 04:50:34
26175,17144,c:52341,f:1560,2010-07-22 02:18:17,2013-09-04 04:50:34
26176,17144,c:52341,f:5084,2010-07-22 02:18:17,2013-09-04 04:50:34
26177,17145,c:32225,f:4122,2010-07-22 02:21:26,2010-07-27 03:10:39
26178,17146,c:44075,f:2195,2010-07-22 02:25:45,2013-08-09 04:24:59
26179,17146,c:44075,f:745,2010-07-22 02:25:45,2013-08-09 04:24:59
26180,17147,c:1010,f:2143,2010-07-22 02:47:26,2010-07-22 02:47:26
26181,17147,c:1010,f:191,2010-07-22 02:47:26,2010-07-22 02:47:26
26182,17147,c:1010,f:1563,2010-07-22 02:47:26,2010-07-22 02:47:26
26183,17148,c:46077,f:1262,2010-07-22 02:59:42,2010-07-22 02:59:42
26184,17148,c:46077,f:2001,2010-07-22 02:59:42,2010-07-22 02:59:42
26185,17148,c:46077,f:762,2010-07-22 02:59:42,2010-07-22 02:59:42
26186,17148,c:46077,f:3823,2010-07-22 02:59:42,2010-07-22 02:59:42
26187,17148,c:46077,f:4675,2010-07-22 02:59:42,2010-07-22 02:59:42
26188,17148,c:46077,f:2265,2010-07-22 02:59:42,2010-07-22 02:59:42
26189,17148,c:46077,f:2806,2010-07-22 02:59:42,2010-07-22 02:59:42
26190,17149,c:52345,f:3392,2010-07-22 03:56:53,2010-07-22 03:56:53
26192,17150,c:31758,f:945,2010-07-22 04:05:37,2010-07-22 04:05:37
26193,17150,c:31758,f:3302,2010-07-22 04:05:37,2010-07-22 04:05:37
26194,17151,c:52346,f:3181,2010-07-22 04:13:58,2013-10-14 23:15:20
26195,17151,c:52346,f:446,2010-07-22 04:13:58,2013-10-14 23:15:20
26196,17151,c:52346,f:7999,2010-07-22 04:13:58,2013-10-14 23:15:20
26197,17152,c:52347,f:3493,2010-07-22 04:34:31,2010-07-22 04:34:31
26198,17152,c:52347,f:3091,2010-07-22 04:34:31,2010-07-22 04:34:31
26199,17152,c:52347,f:5858,2010-07-22 04:34:31,2010-07-22 04:34:31
26202,17153,c:52348,f:131,2010-07-22 04:40:14,2010-07-22 04:40:15
26203,17153,c:52348,f:5859,2010-07-22 04:40:14,2010-07-22 04:40:15
26204,17153,c:52348,f:5860,2010-07-22 04:40:14,2010-07-22 04:40:15
26205,17154,c:25359,f:2690,2010-07-22 04:44:54,2010-07-22 04:44:54
26206,17155,c:44247,f:2479,2010-07-22 04:50:03,2011-02-19 02:01:17
26207,17157,c:52350,f:272,2010-07-22 05:02:07,2011-06-15 01:07:03
26208,17157,c:52350,f:243,2010-07-22 05:02:07,2011-06-15 01:07:03
26209,17157,c:52350,f:837,2010-07-22 05:02:07,2011-06-15 01:07:03
26210,17158,c:52350,f:272,2010-07-22 05:02:08,2010-07-22 05:02:09
26211,17158,c:52350,f:837,2010-07-22 05:02:08,2010-07-22 05:02:09
26212,17158,c:52350,f:243,2010-07-22 05:02:08,2010-07-22 05:02:09
26213,17160,c:52363,f:334,2010-07-22 08:37:43,2012-01-12 08:04:27
26214,17161,c:52364,f:3047,2010-07-22 08:54:33,2010-07-22 08:54:33
26216,17163,c:52365,f:420,2010-07-22 09:09:17,2010-07-22 09:09:18
26217,17164,c:52371,f:4292,2010-07-22 09:45:36,2010-07-22 09:45:37
26218,17164,c:52371,f:3630,2010-07-22 09:45:36,2010-07-22 09:45:37
26219,17165,c:52374,f:1607,2010-07-22 09:59:27,2010-07-22 09:59:27
26220,17165,c:52374,f:238,2010-07-22 09:59:27,2010-07-22 09:59:27
26221,17166,c:17314,f:890,2010-07-22 10:28:53,2010-07-22 10:28:53
26222,17168,c:52376,f:1659,2010-07-22 10:34:25,2010-07-22 10:34:25
26223,17168,c:52376,f:3094,2010-07-22 10:34:25,2010-07-22 10:34:25
26224,17168,c:52376,f:3465,2010-07-22 10:34:25,2010-07-22 10:34:25
26225,17169,c:23105,f:2549,2010-07-22 10:37:52,2010-07-22 10:37:53
26226,17169,c:23105,f:2994,2010-07-22 10:37:52,2010-07-22 10:37:53
26227,17169,c:23105,f:2550,2010-07-22 10:37:52,2010-07-22 10:37:53
26229,17171,c:52378,f:569,2010-07-22 10:52:45,2010-12-18 01:13:39
26230,17171,c:52378,f:375,2010-07-22 10:52:45,2010-12-18 01:13:39
26231,17172,c:36938,f:1200,2010-07-22 11:00:21,2010-07-22 11:00:21
26232,17173,c:58,f:2,2010-07-22 11:04:52,2013-09-24 22:33:22
26233,17173,c:58,f:5,2010-07-22 11:04:52,2013-09-24 22:33:22
26234,17173,c:58,f:48,2010-07-22 11:04:52,2013-09-24 22:33:22
26235,17173,c:58,f:4,2010-07-22 11:04:52,2013-09-24 22:33:22
26236,17173,c:58,f:262,2010-07-22 11:04:52,2013-09-24 22:33:22
26238,17174,c:19874,f:3123,2010-07-22 11:10:10,2010-07-22 11:10:10
26239,17175,c:52380,f:5862,2010-07-22 11:27:43,2010-07-22 11:27:44
26240,17175,c:52380,f:2397,2010-07-22 11:27:43,2010-07-22 11:27:44
26241,17177,c:12834,f:3142,2010-07-22 11:44:32,2013-11-01 04:40:38
26242,17177,c:12834,f:239,2010-07-22 11:44:32,2013-11-01 04:40:38
26243,17178,c:52389,f:2413,2010-07-22 11:56:56,2010-07-22 11:56:56
26244,17179,c:44830,f:18,2010-07-22 12:03:51,2010-07-22 12:03:51
26245,17179,c:44830,f:3806,2010-07-22 12:03:51,2010-07-22 12:03:51
26246,17180,c:26448,f:3123,2010-07-22 12:10:48,2010-07-22 12:10:49
26247,17181,c:25215,f:1522,2010-07-22 12:17:31,2013-12-11 11:35:06
26248,17182,c:33046,f:3650,2010-07-22 12:21:24,2013-07-18 04:58:24
26249,17182,c:33046,f:3656,2010-07-22 12:21:24,2013-07-18 04:58:24
26250,17183,c:48419,f:1262,2010-07-22 12:34:35,2013-06-14 20:57:02
26251,17184,c:52397,f:1893,2010-07-22 12:41:47,2010-07-22 12:41:48
26253,17185,c:29957,f:4951,2010-07-22 12:50:38,2010-07-22 12:50:38
26254,17186,c:21572,f:5865,2010-07-22 13:03:59,2011-11-24 22:37:40
26255,17187,c:52402,f:4292,2010-07-22 13:12:30,2010-07-22 13:12:30
26259,17191,c:52416,f:244,2010-07-22 18:29:22,2010-07-22 18:29:22
26260,17191,c:52416,f:840,2010-07-22 18:29:22,2010-07-22 18:29:22
26261,17192,c:16255,f:1607,2010-07-22 18:35:51,2013-06-05 11:31:18
26262,17192,c:16255,f:762,2010-07-22 18:35:51,2013-06-05 11:31:18
26263,17193,c:45379,f:3630,2010-07-22 18:43:18,2013-04-08 05:26:01
26264,17194,c:52423,f:2918,2010-07-22 18:53:27,2010-07-22 18:53:28
26265,17195,c:20836,f:5869,2010-07-22 18:55:51,2013-06-27 18:20:54
26266,17195,c:20836,f:408,2010-07-22 18:55:51,2013-06-27 18:20:54
26267,17197,c:52425,f:3419,2010-07-22 19:07:05,2010-07-22 19:07:05
26268,17198,c:52427,f:70,2010-07-22 19:16:07,2010-07-22 19:16:07
26270,17200,c:45672,f:4511,2010-07-22 19:32:49,2010-07-22 19:32:49
26271,17201,c:52429,f:2384,2010-07-22 19:42:04,2013-06-13 10:49:52
26272,17202,c:48979,f:3094,2010-07-22 19:45:51,2010-07-22 19:45:52
26273,17202,c:48979,f:1391,2010-07-22 19:45:51,2010-07-22 19:45:52
26274,17202,c:48979,f:3465,2010-07-22 19:45:51,2010-07-22 19:45:52
26276,17204,c:52445,f:8938,2010-07-22 22:09:54,2013-06-18 09:14:09
26279,17209,c:52459,f:3117,2010-07-23 02:32:48,2010-07-23 02:32:48
26280,17209,c:52459,f:2518,2010-07-23 02:32:48,2010-07-23 02:32:48
26281,17209,c:52459,f:2479,2010-07-23 02:32:48,2010-07-23 02:32:48
26282,17209,c:52459,f:2519,2010-07-23 02:32:48,2010-07-23 02:32:48
26284,17210,c:52460,f:5874,2010-07-23 02:41:57,2013-12-03 04:34:52
26285,17210,c:52460,f:5875,2010-07-23 02:41:57,2013-12-03 04:34:52
26286,17210,c:52460,f:5876,2010-07-23 02:41:57,2013-12-03 04:34:52
26287,17210,c:52460,f:1430,2010-07-23 02:41:57,2013-12-03 04:34:52
26288,17210,c:52460,f:5877,2010-07-23 02:41:57,2013-12-03 04:34:52
26289,17210,c:52460,f:5572,2010-07-23 02:41:57,2013-12-03 04:34:52
26291,17211,c:52462,f:5878,2010-07-23 02:56:49,2013-09-20 07:15:04
26292,17211,c:52462,f:4192,2010-07-23 02:56:49,2013-09-20 07:15:04
26293,17211,c:52462,f:4167,2010-07-23 02:56:49,2013-09-20 07:15:04
26294,17212,c:39444,f:725,2010-07-23 03:00:13,2013-06-27 11:30:27
26295,17212,c:39444,f:532,2010-07-23 03:00:13,2013-06-27 11:30:27
26296,17213,c:46512,f:3149,2010-07-23 03:09:19,2010-07-23 03:09:20
26297,17213,c:46512,f:4785,2010-07-23 03:09:19,2010-07-23 03:09:20
26298,17214,c:52463,f:2503,2010-07-23 03:17:13,2013-09-18 07:11:06
26299,17214,c:52463,f:2472,2010-07-23 03:17:13,2013-09-18 07:11:06
26300,17214,c:52463,f:1890,2010-07-23 03:17:13,2013-09-18 07:11:06
26301,17214,c:52463,f:215,2010-07-23 03:17:13,2013-09-18 07:11:06
26302,17214,c:52463,f:2778,2010-07-23 03:17:13,2013-09-18 07:11:06
26303,17215,c:39507,f:1448,2010-07-23 03:28:50,2010-07-23 03:28:50
26304,17216,c:52464,f:1404,2010-07-23 03:44:25,2013-07-12 12:24:36
26305,17217,c:52466,f:5879,2010-07-23 04:18:15,2013-08-09 11:49:15
26306,17218,c:52470,f:5880,2010-07-23 04:23:38,2010-07-23 04:23:38
26307,17218,c:52470,f:70,2010-07-23 04:23:38,2010-07-23 04:23:38
26308,17218,c:52470,f:1940,2010-07-23 04:23:38,2010-07-23 04:23:38
26309,17219,c:52471,f:4729,2010-07-23 04:38:03,2010-07-23 04:38:04
26310,17219,c:52471,f:3650,2010-07-23 04:38:03,2010-07-23 04:38:04
26311,17220,c:52472,f:5848,2010-07-23 04:49:21,2010-07-23 04:49:22
26312,17221,c:52473,f:5881,2010-07-23 04:57:33,2013-06-14 07:45:11
26313,17221,c:52473,f:5016,2010-07-23 04:57:33,2013-06-14 07:45:11
26315,17222,c:52474,f:951,2010-07-23 05:01:18,2013-12-06 13:26:20
26316,17223,c:52476,f:320,2010-07-23 05:17:40,2010-07-23 05:17:40
26317,17224,c:52477,f:3856,2010-07-23 05:23:22,2013-05-29 12:34:16
26318,17225,c:52478,f:1766,2010-07-23 05:27:22,2013-07-12 10:29:24
26319,17226,c:52479,f:2610,2010-07-23 05:32:14,2013-10-08 12:48:45
26320,17228,c:52513,f:5922,2010-07-23 14:10:40,2010-07-28 20:26:50
26321,17231,c:52536,f:2285,2010-07-23 19:01:34,2010-07-23 19:01:34
26322,17233,c:27194,f:2574,2010-07-23 19:18:28,2010-07-23 19:18:29
26323,17234,c:19920,f:1658,2010-07-23 19:23:59,2010-07-23 19:23:59
26325,17235,c:52537,f:5888,2010-07-23 19:38:22,2010-07-23 19:38:22
26326,17236,c:52538,f:5889,2010-07-23 19:49:35,2010-07-23 19:49:35
26329,17238,c:52541,f:2663,2010-07-23 20:22:12,2013-10-11 07:07:43
26330,17239,c:52542,f:2663,2010-07-23 20:30:01,2013-10-11 10:05:05
26331,17240,c:52543,f:2663,2010-07-23 20:39:05,2013-10-11 09:15:56
26332,17241,c:52544,f:2663,2010-07-23 20:46:30,2013-10-11 11:31:22
26333,17242,c:52545,f:2663,2010-07-23 20:53:14,2013-10-11 09:33:50
26334,17243,c:29038,f:2663,2010-07-23 20:55:26,2013-10-11 11:16:33
26335,17245,c:28754,f:2693,2010-07-23 21:02:46,2010-07-23 21:02:46
26336,17246,c:52548,f:5894,2010-07-23 21:12:25,2010-07-23 21:12:26
26337,17247,c:52551,f:5342,2010-07-23 21:28:32,2010-07-23 21:28:32
26338,17247,c:52551,f:5343,2010-07-23 21:28:32,2010-07-23 21:28:32
26341,17250,c:51174,f:1,2010-07-23 21:48:15,2013-06-01 14:34:32
26342,17251,c:52555,f:5236,2010-07-23 21:58:03,2010-07-23 21:58:03
26343,17252,c:30125,f:2485,2010-07-23 22:04:29,2010-07-23 22:04:30
26345,17255,c:1421,f:534,2010-07-23 22:19:14,2013-08-29 03:19:05
26346,17256,c:52558,f:534,2010-07-23 22:26:48,2010-07-23 22:26:48
26347,17260,c:52569,f:3260,2010-07-24 02:33:26,2013-05-30 14:01:23
26348,17260,c:52569,f:2735,2010-07-24 02:33:26,2013-05-30 14:01:23
26349,17261,c:52571,f:5898,2010-07-24 02:42:14,2010-07-24 02:42:14
26350,17262,c:44469,f:2975,2010-07-24 02:48:37,2010-07-24 02:48:37
26351,17263,c:52572,f:99,2010-07-24 02:57:33,2010-07-24 02:57:34
26352,17263,c:52572,f:1182,2010-07-24 02:57:33,2010-07-24 02:57:34
26353,17263,c:52572,f:1925,2010-07-24 02:57:33,2010-07-24 02:57:34
26354,17263,c:52572,f:2679,2010-07-24 02:57:33,2010-07-24 02:57:34
26355,17263,c:52572,f:5899,2010-07-24 02:57:33,2010-07-24 02:57:34
26356,17263,c:52572,f:5269,2010-07-24 02:57:33,2010-07-24 02:57:34
26357,17264,c:4185,f:191,2010-07-24 03:00:27,2013-08-15 11:15:40
26358,17264,c:4185,f:1287,2010-07-24 03:00:27,2013-08-15 11:15:40
26359,17268,c:1665,f:66,2010-07-24 04:14:46,2013-10-22 04:10:58
26360,17269,c:52607,f:1346,2010-07-24 08:14:10,2010-07-24 08:14:10
26361,17272,c:31330,f:32,2010-07-25 11:32:02,2012-03-27 11:05:14
26362,17273,c:52664,f:3948,2010-07-25 14:37:29,2010-07-26 20:53:13
26364,17275,c:44593,f:4563,2010-07-26 01:42:12,2010-07-26 01:42:13
26365,17276,c:15760,f:146,2010-07-26 01:56:20,2013-06-14 11:51:37
26366,17277,c:15858,f:458,2010-07-26 02:00:01,2010-07-26 02:00:01
26367,17277,c:15858,f:127,2010-07-26 02:00:01,2010-07-26 02:00:01
26370,17279,c:49406,f:3108,2010-07-26 02:28:35,2010-07-26 02:28:35
26371,17279,c:49406,f:2130,2010-07-26 02:28:35,2010-07-26 02:28:35
26372,17280,c:46698,f:4418,2010-07-26 02:41:36,2010-07-26 02:41:37
26373,17280,c:46698,f:1657,2010-07-26 02:41:36,2010-07-26 02:41:37
26374,17280,c:46698,f:4502,2010-07-26 02:41:36,2010-07-26 02:41:37
26375,17281,c:16994,f:837,2010-07-26 02:52:25,2010-07-26 02:52:25
26376,17282,c:52691,f:1060,2010-07-26 03:03:42,2010-07-26 03:03:42
26377,17283,c:52692,f:4733,2010-07-26 03:09:05,2010-07-26 03:09:06
26378,17283,c:52692,f:567,2010-07-26 03:09:05,2010-07-26 03:09:06
26379,17284,c:52693,f:5902,2010-07-26 03:15:14,2010-07-26 03:15:14
26380,17284,c:52693,f:1756,2010-07-26 03:15:14,2010-07-26 03:15:14
26381,17286,c:52694,f:2543,2010-07-26 03:27:18,2010-07-26 03:27:19
26382,17286,c:52694,f:2544,2010-07-26 03:27:18,2010-07-26 03:27:19
26383,17286,c:52694,f:2672,2010-07-26 03:27:18,2010-07-26 03:27:19
26384,17287,c:52695,f:5903,2010-07-26 03:38:52,2010-07-26 03:38:52
26387,17290,c:8240,f:91,2010-07-26 04:31:56,2011-05-14 15:14:28
26388,17291,c:52725,f:4032,2010-07-26 17:33:12,2010-07-26 17:33:12
26389,17294,c:45398,f:5908,2010-07-26 23:02:12,2011-05-09 13:29:19
26390,17295,c:26018,f:2332,2010-07-27 01:38:59,2013-11-18 11:27:28
26391,17295,c:26018,f:318,2010-07-27 01:38:59,2013-11-18 11:27:28
26392,17295,c:26018,f:1080,2010-07-27 01:38:59,2013-11-18 11:27:28
26393,17295,c:26018,f:4185,2010-07-27 01:38:59,2013-11-18 11:27:28
26394,17295,c:26018,f:3075,2010-07-27 01:38:59,2013-11-18 11:27:28
26395,17295,c:26018,f:66,2010-07-27 01:38:59,2013-11-18 11:27:28
26396,17296,c:52756,f:64,2010-07-27 01:48:11,2010-07-27 01:48:11
26399,17298,c:52759,f:2997,2010-07-27 02:18:04,2010-07-27 02:18:05
26400,17298,c:52759,f:509,2010-07-27 02:18:04,2010-07-27 02:18:05
26401,17298,c:52759,f:2001,2010-07-27 02:18:04,2010-07-27 02:18:05
26402,17298,c:52759,f:945,2010-07-27 02:18:04,2010-07-27 02:18:05
26403,17298,c:52759,f:775,2010-07-27 02:18:04,2010-07-27 02:18:05
26404,17298,c:52759,f:2250,2010-07-27 02:18:04,2010-07-27 02:18:05
26405,17299,c:52760,f:2217,2010-07-27 02:27:32,2013-07-27 03:37:26
26406,17299,c:52760,f:2825,2010-07-27 02:27:32,2013-07-27 03:37:26
26407,17299,c:52760,f:2253,2010-07-27 02:27:32,2013-07-27 03:37:26
26408,17299,c:52760,f:2001,2010-07-27 02:27:32,2013-07-27 03:37:26
26409,17299,c:52760,f:7075,2010-07-27 02:27:32,2013-07-27 03:37:26
26410,17300,c:52760,f:2825,2010-07-27 02:27:33,2013-07-27 03:37:26
26411,17300,c:52760,f:2001,2010-07-27 02:27:33,2013-07-27 03:37:26
